type,1,2,3,4,5,6,7,8,9,10,
C,1.0,-0.52619309352,-1.9755862782,0.318872240511,1.0,3.38573024036,7.13008385841,9.22212067761,-1.22127366103,0.510797427018,
D,0.0,-0.767457853442,-0.667101062081,1.79298112316,0.0,0.0741247254303,7.11906342428,3.7652079611,-1.92742436024,0.149646702748,
C,0.0,-0.69431516359,-0.329166927065,1.07832129243,1.0,0.562538205231,7.24786334481,9.49173177667,-0.775428494233,-1.84192672243,
D,0.0,1.54810821973,1.25821378237,-1.93702865551,0.0,2.83250218029,5.92210596744,4.86151922639,1.14162267294,-0.919011126162,
D,0.0,-0.882987088741,-1.81385446293,0.335911736329,1.0,7.98095509754,9.42836280682,4.1599297405,0.812296049404,-1.78240944724,
C,0.0,-0.584517188097,0.24620417678,1.86323352687,0.0,4.84886131063,7.7604520363,11.0035745715,1.06812539481,-0.333776771387,
D,1.0,-1.47055395179,0.399590742634,-0.173111190911,1.0,8.02638344429,7.1383903091,4.07844192558,-1.25471804286,0.522100691025,
A,0.0,-1.61340562474,-1.76519093107,0.488955548066,0.0,3.29048359906,2.24127941954,-0.0328176604451,0.119222645052,-1.98882131004,
D,0.0,-0.793746652089,0.727738770512,-0.493632476942,0.0,7.41054687113,7.56285196465,3.86654241195,1.85886718432,-0.814258305559,
A,1.0,-0.072474076738,1.82939057401,-1.96652032439,0.0,2.15992735261,2.88777961143,0.036401682267,-0.112070965852,1.42911982766,
A,1.0,0.0140577489474,-1.1746788568,-0.520780422284,0.0,9.66570719244,2.37985503412,0.100256503662,1.71022766213,-0.423368028506,
D,1.0,1.60460876176,0.691185773698,-0.289035009831,1.0,7.22713984981,6.63793779872,3.44985260801,-0.757951980386,-1.33501668058,
A,0.0,-1.6297536466,0.880815030668,1.5867836498,0.0,4.93823347007,2.21183200703,1.56226513121,1.16974762476,0.997272779771,
C,0.0,0.533892692556,0.943196030904,0.146477480174,1.0,9.51845196509,6.81789126695,10.1566527572,0.621376537379,1.617610727,
A,1.0,0.142492720351,-0.339265952728,-0.750261879824,1.0,4.4483347234,2.51368443249,-1.38299619915,-1.54073896175,-0.593347798887,
B,1.0,0.00925138441652,1.6978028511,1.79998555893,1.0,3.30576464766,2.51380888704,8.64997114048,-0.266938372796,-1.30426726411,
D,1.0,-0.198496369496,0.233767268383,0.518463604825,1.0,2.92211642838,7.3464708749,4.55588267062,-0.38444169125,-1.84134569319,
C,0.0,-1.06271213494,-1.04632361392,0.0158086234999,1.0,7.11753612252,6.0397498508,9.47289608741,1.84227910121,1.88552714494,
B,1.0,-0.479453583771,-0.659254755385,-0.914900731048,0.0,-1.10079494876,2.17106022578,10.1715003223,-0.974779436877,-1.58741612895,
D,0.0,-1.39067219012,0.312900143363,1.47093292101,0.0,0.958973126811,5.41042746859,4.42574274322,-0.277948898377,0.311434367635,
D,1.0,0.264213361799,-1.7574976433,1.2480335423,1.0,3.58050060693,5.14190163338,4.89508757239,1.07133391062,0.629828700318,
A,0.0,1.0372258705,0.171487682418,0.520348112835,0.0,8.31885712081,2.31498722362,-0.271557530104,-0.563330883553,-1.46471588358,
D,1.0,1.0964071923,-0.188143564289,-0.991144566357,1.0,3.97230873728,6.51771668402,3.90280996713,1.47551873083,1.46603144263,
A,1.0,0.660647567567,0.905940542543,0.570017734222,1.0,5.32759775415,2.79406427981,-0.57259332432,0.998163809938,-1.40012749335,
C,0.0,0.379508906208,1.88107723542,-1.13191219849,1.0,9.19378512134,7.69285982106,8.08731071177,-1.18011278891,-1.58391114869,
B,0.0,0.199474152262,-1.88211258351,-0.683777117978,0.0,4.2656596166,2.20108521892,9.04906516528,0.859485960141,-1.46481664283,
C,0.0,1.71807750421,-0.820579450451,-1.92470601524,0.0,9.72157548885,7.10022682442,10.1503951735,1.77967856916,0.0397935225681,
D,0.0,-1.86003756236,-0.290503945934,-1.35706031291,0.0,3.26267439507,6.51267307202,4.78651559686,1.2473992757,1.73563429058,
B,0.0,-1.42904013208,0.108859966187,1.16885650332,0.0,4.49380141442,3.07323113067,9.51339602853,0.00261275809989,-1.38882674606,
A,0.0,0.585729222584,1.66386527108,-0.734707273124,1.0,6.54629859994,2.36053758681,0.422517898018,-0.493736842988,-0.633791349327,
B,1.0,-1.99796450094,-0.53514625628,0.182010328987,1.0,4.16471688243,2.66759272776,9.75656994277,-0.114492911175,0.246559713587,
C,1.0,1.1847313596,1.88952106553,1.64564968386,0.0,4.5038768196,7.27689084177,7.54789704997,-0.770074813236,-0.8434946898,
A,0.0,-1.88469470478,1.38975797826,1.47802704362,1.0,-2.40057806348,2.97703705417,1.34250308151,1.33843522306,1.02620569865,
D,1.0,1.88240647574,-0.0176034924618,0.52811414874,0.0,5.96920985589,7.53261136024,3.34617259713,-1.54015245071,-0.268033990477,
C,1.0,-0.358134055476,1.02410548314,0.980344807887,0.0,5.94195494098,7.11909643397,8.10043746249,0.639831350183,-1.68713690736,
A,0.0,-1.6361904275,1.72012744925,0.773574742891,1.0,6.82837913511,2.2121330049,-1.24014094611,-1.78419139718,-0.630023858132,
D,0.0,1.32541508268,1.55489330194,1.47924457764,1.0,2.62901815168,7.06838893936,3.63447431415,-0.731203337861,1.15362124942,
B,0.0,-1.28503228887,1.97292197894,1.51417749251,0.0,3.37842314968,2.69410058034,7.82188650112,-0.809850802652,1.00932853537,
D,1.0,0.975501093178,0.616873179743,0.819932919913,1.0,1.78162931316,7.06861240067,4.32753974697,1.71403587389,-1.8952419989,
D,1.0,-1.84760002346,-0.255821337357,-0.40051289972,1.0,0.787425822649,7.2485819044,3.66104425231,-1.8415360923,1.83499726279,
A,1.0,0.882941903985,1.20380667661,-0.60932759877,0.0,0.355676163956,2.72578396469,-0.977040290991,-0.223905072013,1.12575572002,
A,0.0,1.09390775846,0.0897104539564,-0.198465854388,1.0,3.90588228828,2.26753358408,0.702059497374,-1.78207325026,0.910388623592,
B,0.0,-0.044021231182,0.492747401423,1.09799577017,1.0,5.87022041776,2.85955857093,10.8426261839,-0.392129560515,-0.165894109874,
D,1.0,0.00126182511461,-1.2418514987,0.71371185114,1.0,-6.21136012244,5.29786537298,4.43417706714,-0.414431831023,-1.9750243217,
A,0.0,0.365010715348,-1.61815707345,-0.151492005744,0.0,3.91893170862,2.79841732577,0.0844927882856,-1.49170892057,-1.4896088834,
D,0.0,0.772386739486,0.600981652094,0.404895082543,0.0,2.2593544506,8.64279111091,5.12774864613,-1.62217788429,0.0915272983344,
A,1.0,-0.079475083783,1.19114752353,1.78575581411,0.0,5.01494898615,2.78884507138,-0.913155452153,1.15643961994,-1.89801804224,
D,1.0,0.00170022486715,1.37468086274,0.558612412653,1.0,1.57012525931,6.9553094333,4.27401934855,0.837866849434,-0.356906386516,
A,1.0,0.424912949535,0.693309994398,1.59789165737,0.0,0.216590626991,2.93916509865,0.397182432727,-0.610868751957,0.670201658,
D,0.0,1.26856390425,-0.119060872279,1.85459726334,1.0,6.548487023,6.45452745759,3.21765324039,-0.310508928182,-0.343252995641,
D,1.0,0.919928918864,-1.87015678519,1.03277377037,0.0,-1.96634579265,7.47916232617,4.17750381759,-1.77881372109,-1.87457430793,
C,0.0,0.569759044797,-0.906842105563,-0.681825096223,1.0,1.85133481345,5.89198869069,9.73455162254,-1.43152107672,0.81305114646,
D,0.0,-0.530727372677,0.283445085482,0.69815138248,1.0,-0.476750802927,6.35466887456,3.99663503104,1.62463847306,0.404127265456,
A,0.0,-0.458315964248,-1.6440638213,-1.4089962538,1.0,2.21597304723,2.62394494555,0.625374347691,-1.68820080228,-1.74440878097,
D,0.0,-0.363300159908,-1.81747745529,-0.0964366483811,0.0,6.49285595961,5.51323818569,4.66998437848,-1.69234898439,-0.833612392754,
B,0.0,0.653349055765,1.40981625613,0.425018862996,1.0,6.50715118333,2.63514388469,11.0117302747,0.931887256967,-1.57304780941,
D,0.0,0.749403262817,-0.759591865409,1.26988845231,1.0,5.40358747529,5.32980403125,3.87094398209,1.41081353968,-0.252489248621,
A,0.0,1.17739055599,1.43827485187,0.541585566345,0.0,2.78611247904,3.0871787746,-0.341831212578,0.26278947673,-1.74558305822,
A,0.0,0.510649048217,1.30750530455,1.19268905608,0.0,-1.69945550123,1.74181549073,-1.29488510575,-0.352833304065,1.87213387096,
D,1.0,-0.792436819394,-0.878506394371,-1.44490714159,0.0,1.19597141771,6.74667166478,5.30561033098,-1.68834456217,-1.406843631,
A,0.0,0.167169940678,1.42869764655,0.1879658933,1.0,3.33644670275,2.38651430221,-1.13823229744,0.659202898598,1.56962606455,
A,1.0,-0.97152221803,0.490007049842,0.0579860478213,1.0,2.05123609088,2.69157140937,0.977924672509,0.291287800635,-0.198987870709,
C,0.0,0.820859532277,-0.748112720679,-0.630850994531,0.0,6.7474134821,6.72317888969,8.71647021695,1.31132387368,1.61079862291,
A,0.0,-0.741877003016,-0.557822260561,-0.616925073182,0.0,3.60025439987,2.69413417696,-1.01827634418,-0.78054102438,0.108694718577,
A,1.0,-1.25709223105,-1.33274834394,-0.109297602683,1.0,3.24171506101,3.02181298121,0.170868269307,-0.0843101361633,1.41533821293,
B,0.0,-1.7725601702,-0.853438713607,-1.6730156151,0.0,0.674148782602,2.82241611856,9.23186825639,-1.21068609604,-1.27458788286,
C,1.0,-0.428147814463,0.243144496018,-0.452285128233,0.0,3.96937456933,6.31919437397,10.1733421229,1.89852954539,-1.816408224,
C,0.0,1.71855945938,-1.22002404968,1.67235007823,0.0,2.04832003799,7.3357724682,7.17324970829,1.72733702366,1.56760148307,
D,1.0,-0.465196616517,0.702382430809,1.15782656703,1.0,4.23455160705,6.83165107191,4.42057797309,-1.23274835909,1.99664822539,
A,1.0,0.65344393634,-0.646192721218,1.09111585191,0.0,4.72633404026,2.43534568115,0.867166147289,1.35329761151,0.215099989137,
A,1.0,1.87131685176,-1.10609145873,0.351939887081,0.0,1.33600639292,2.03572216241,-0.275275252452,1.23722440787,-0.647033424927,
D,0.0,0.231537016881,0.866274034215,0.155009815019,1.0,3.49850807181,6.25336348446,4.22119570017,0.452742951742,0.46150579927,
D,1.0,0.151600687704,1.27241399448,0.717285199093,0.0,4.94004473413,5.39185282716,3.85836014836,-0.59400026595,1.1699549001,
B,0.0,1.85324649099,1.00744790016,1.76017173985,1.0,-0.723245091368,2.06428543066,9.02069835662,-1.64715358788,0.667478132888,
D,0.0,-0.705243570401,-1.62035688612,1.90662770407,1.0,4.37168222604,6.78603440293,3.94564744004,1.90694833657,-0.0121905297373,
B,1.0,-1.71855403734,-1.15092018636,0.586679330832,0.0,0.817233656662,2.53165123943,11.6359078921,0.446834219978,-0.382665405593,
C,1.0,0.523025488911,0.180248302543,1.31700638788,0.0,0.346366449318,6.77647001087,8.77967629406,-0.0881784797631,-0.246368948836,
C,1.0,0.858506318963,-1.74986250695,0.0294685560766,0.0,5.41424576943,7.07339823687,9.28487282521,1.80563792647,-1.45837243989,
A,1.0,-1.90411008546,-0.868957498831,-0.31871207312,1.0,4.57143156685,2.97989318205,0.753245949676,-0.18398334856,-1.70375931583,
D,1.0,0.80273108475,-1.44306535223,0.167440439081,0.0,9.63635795979,6.07284179618,4.50152906837,-0.423524814254,-1.63997147373,
D,0.0,1.68939136513,1.90264212979,-1.93555888347,1.0,2.86135783368,7.22600968155,3.8410795493,-1.91535717549,1.8699433211,
A,0.0,-0.347427546393,1.52581539857,1.24197828785,0.0,3.16132335287,2.18261519345,0.200710060704,0.954162534815,-0.245377318678,
D,0.0,-0.264949685596,0.189404567947,1.77756367987,1.0,-2.89737325732,5.74020324021,3.1843619214,-0.333693507698,0.874114283183,
A,1.0,-1.89260818012,-1.47225801826,-1.57064903266,1.0,6.33646504299,2.54389207907,0.7836371769,-0.510248158849,0.0340374210029,
B,1.0,0.94523691773,0.706663733322,0.932388974544,0.0,7.78949932655,2.37552488869,7.27514837526,0.616630974266,-1.62478767146,
D,1.0,-0.0493819138369,0.422306625073,1.57818396467,1.0,0.868682651215,6.74451823924,4.35566671492,-1.92866654192,-1.68815782925,
D,1.0,-0.572150323136,1.75753768236,-0.848429591235,1.0,0.846846891171,6.49566047444,4.08281719714,1.89259705231,0.794181529226,
A,0.0,-0.28155647664,-0.856878826982,0.235079220855,0.0,3.11547619393,2.50105598841,1.0301004069,-0.554217420135,0.132107706925,
B,1.0,0.31636027671,1.21509386959,-1.7758588086,0.0,5.90677553905,2.59621913852,7.72000120063,-1.16226063154,-0.40542491695,
D,0.0,1.25814771253,1.20252480512,-1.84919142517,0.0,9.00605537575,7.13632943734,3.7914683997,0.369255536599,0.0250034585766,
D,0.0,1.56044477225,1.83879844591,1.02520851737,0.0,6.85298020523,6.84961906097,4.28038206565,1.60578174223,1.2786726048,
C,0.0,-1.2888936829,0.296036219893,-0.915004849033,1.0,5.60170422944,6.57515900483,9.8888055214,-1.94302547332,1.46639928328,
D,0.0,-1.68089985942,0.750362598036,0.625145171099,1.0,1.37397975379,7.48611904391,5.45464703222,-1.96564297445,-1.50094169513,
A,0.0,-1.26718849815,-0.378088226274,-1.43353294559,0.0,-0.808097595856,2.28773199326,0.569174225668,1.01986286503,-1.75525735368,
A,0.0,0.334577374547,-1.12646463213,-0.110021147702,1.0,1.47129267634,2.41620308559,-0.284771887737,0.828430604426,-0.915307106049,
C,0.0,1.0485172642,-1.39616660402,-0.348606267027,1.0,1.4924795474,6.83925779134,9.10040586673,1.65291034056,-1.32021486249,
A,1.0,1.06338925527,0.397184446242,-1.03222547161,1.0,8.38105727211,2.13429544451,-0.367371332557,-1.02371297026,0.659557262216,
D,0.0,-0.970301246945,-1.72707684264,1.81064315429,1.0,5.28028680606,6.04849558101,5.44607361409,1.62900293653,-1.12888949078,
D,0.0,1.89094569303,-0.602038305528,1.23317743641,0.0,8.21206829485,6.81425834698,4.08660641586,-0.520653329883,-1.27856044377,
D,0.0,-1.00495298444,-1.73221092409,-0.364419599672,1.0,2.5463986101,6.92432105926,4.20670609849,0.317973942516,-1.14399131037,
D,1.0,0.201337927822,0.307705542523,1.46452238849,0.0,1.03343703038,6.89845777205,3.25299943477,0.429390185723,1.53691058597,
C,0.0,1.64388240426,0.217838137782,1.48201179016,1.0,2.0400928602,7.64844715345,9.37582582378,-1.87131549191,-1.81182342384,
A,1.0,1.12989348523,-1.01724299875,0.035207105587,1.0,-2.55084370523,2.62874697938,-0.347568914348,0.0594765035756,0.574043546732,
A,0.0,1.8585067729,-1.91674231167,-1.63263676911,0.0,2.97477408897,2.28419211353,0.501907125558,0.889607123778,-1.64892808689,
D,0.0,1.82953126565,-1.43048065812,1.80399246683,1.0,6.61220680583,6.9774296937,4.65954545108,0.736323325315,-1.0174385509,
C,1.0,0.993502463292,-1.45033580558,-0.711537303856,1.0,6.58327661633,6.7111878364,9.93448874208,0.866038691992,0.304209374955,
B,0.0,-1.81215822977,1.51417189763,0.721801644803,0.0,-3.23086519658,2.45931302779,9.9598464939,1.64016275435,1.51033960061,
A,1.0,-1.03728708403,-1.33139169531,-1.57458247186,0.0,0.554426654567,2.46755262739,1.03691987195,1.48722236996,-1.20710561378,
C,0.0,1.25167286183,0.32846136773,1.51445765757,0.0,-0.271125442225,7.00068805107,8.54071008315,0.193398630531,0.467843335249,
D,1.0,-1.85209168423,-0.17862072841,0.251279403139,1.0,2.28503369385,6.00337239645,3.83495119326,-0.860420406346,1.84512931205,
C,1.0,-1.93835958596,-1.98630609354,1.18778079893,0.0,6.27306323678,6.39765686549,7.87913894092,-1.59339611291,-0.29438490353,
D,0.0,0.623629728592,-1.95616646789,0.519649657974,1.0,2.54402342634,8.41512736584,4.47021312057,1.74293661013,1.91550489559,
A,1.0,-0.190037189011,1.46010952374,0.654910094718,1.0,5.85522629012,2.78247376166,-0.978131155909,-0.123757522374,0.64944884388,
B,1.0,-1.62336769857,-1.5535924819,-1.48427882294,0.0,6.0532591355,2.5395068107,8.36387009486,-0.538198268548,-0.80812204291,
B,1.0,-1.0447420212,1.97603164752,0.499968882012,1.0,8.0499476058,2.39527462706,8.70157026847,-1.60723417209,-0.991104506116,
A,1.0,0.382214344235,0.821490366408,-0.59247859588,1.0,1.26838099385,2.43275056451,-0.251755726848,-0.696315787947,-0.179978272736,
B,0.0,1.32698134524,-0.721837873421,0.369779490318,1.0,0.846048241443,2.45536492105,9.02415188446,-1.34798599071,1.40815238137,
A,1.0,1.53060423914,0.915254967544,-0.431302809722,1.0,-1.04526810597,2.62842790731,-0.193953486634,-0.745205379346,0.944895582823,
D,1.0,-0.405960485975,-0.759086463116,-1.55516682869,0.0,2.63299746013,5.92290521552,2.96281965737,-0.148989427657,-1.650148577,
D,1.0,0.997288023755,-1.78445030305,-1.34134172588,1.0,1.04475298654,6.60262844955,3.42763001728,1.71925252742,-0.66998217367,
C,1.0,-0.913631759443,-1.08978264303,1.26281309579,0.0,1.16066358153,6.78650208134,10.4732041941,0.8734831379,1.36689656145,
D,0.0,0.152342257389,-0.543861737177,1.7629178818,1.0,2.18545247411,6.86197998631,4.93511013123,-0.674346795007,0.898092138364,
C,0.0,-1.50897081927,-1.93779285237,1.29036681519,1.0,5.46241390808,6.17217611282,10.6322198064,-0.58499746415,-1.49683495231,
A,1.0,0.743048411578,-1.76525741992,-0.914047867404,0.0,7.67192302143,2.30875657031,-0.248036796724,-0.40702962496,-1.87911370913,
A,1.0,0.900484041161,1.62416164172,1.29859511926,0.0,2.07703396394,2.72311149697,-0.923641855781,1.45858073621,-1.47807082678,
A,0.0,-0.221036718304,-0.0883444924049,1.09119292764,0.0,2.14891644464,2.42770757511,0.194721415335,0.894645850136,0.602216654769,
A,1.0,1.55158328322,-1.98171675046,-0.0356697299154,1.0,1.14955559241,2.95929653072,-1.44958560418,-1.38517251046,-1.34208745179,
D,0.0,-1.43782574078,-0.020789665735,-0.0524459918066,1.0,2.13123334065,5.73215122367,4.15868317756,-1.79156620896,-1.86613945473,
D,1.0,0.591772863516,1.92047991563,1.90472982592,0.0,5.97642147184,5.66706788748,4.40595011127,-0.341007831013,1.10149704485,
D,1.0,1.58904324776,1.87359243454,-0.4766347918,0.0,3.23238425367,6.52272808613,4.93088424943,1.16954919735,-1.92408120506,
B,1.0,-0.18310245138,0.403012852601,1.84053589546,1.0,4.87956529239,2.53493963229,9.46014253974,1.14009985414,-1.49904178055,
A,0.0,0.101058128283,-1.20806656403,-1.81300556417,1.0,1.58997291863,2.39415945703,-0.73060244853,0.973317018767,0.640882660292,
D,1.0,1.36774418593,1.39378063503,1.93013268744,0.0,6.28337778764,7.25538473366,4.78573386734,-0.851868358635,1.8739169967,
D,1.0,0.210432026697,0.20601537022,0.694935518665,0.0,2.11083953161,7.67160523069,3.33593339748,1.03249150779,-0.979216138539,
A,1.0,0.362601618014,-1.84656798938,1.06153630737,0.0,-4.84513879564,2.43014240189,-0.507097652076,0.126758716147,-1.45498962625,
B,1.0,-0.167161073843,0.50012465672,-0.952268868689,0.0,2.73397815492,2.26293887417,9.39514730677,1.05783363665,-1.06072994047,
A,1.0,0.320549133676,-1.19960239635,0.59878896398,0.0,-1.24936995976,2.87757218458,0.219593472786,1.78038720798,1.18863201642,
D,1.0,0.517627479645,-1.79515404247,-1.1352620011,0.0,2.13304143381,6.51272868387,4.56827843031,0.897272356819,0.106181010945,
D,0.0,-0.595835734163,1.01498552214,-0.0485490212478,1.0,-0.34046167425,6.56405061348,4.99037895166,-1.36301801273,-1.21032972716,
B,0.0,-1.25744920782,-1.60151562059,-1.42289793753,1.0,2.25964177996,2.65085154632,7.86178757294,-1.41353722908,-1.71262612499,
A,1.0,0.166107187116,1.2308543426,0.455778475361,1.0,9.66534690658,2.46805693097,-0.735419285741,-1.08699396078,1.52891244509,
C,0.0,-0.22149895693,-0.776257355258,-1.9044691073,0.0,4.3610589759,4.66976987756,8.97157660606,-0.75364290537,-0.379258981403,
A,1.0,-0.0473979609879,0.0616864035933,-0.22209589613,0.0,6.53863182435,2.47860281048,-0.328056609396,0.695226272379,1.71929876534,
D,0.0,-0.35325220729,-1.82094084023,-0.146608112808,0.0,-1.93818291496,6.41330982223,4.78402723929,0.851831608247,1.51174802551,
D,1.0,-1.92379188455,1.04575155523,-0.264776408538,1.0,6.28363084053,6.64709600269,4.45806698057,0.611347084094,-0.962732514953,
D,1.0,0.517439844667,-1.67847082597,0.984569615892,0.0,2.89135732708,6.19722735742,4.33950616395,1.63323075486,0.387189541828,
C,1.0,-1.32033822535,-0.233290571239,-0.0135018248356,1.0,1.27728843408,7.62546635309,9.15939928155,0.578871070383,1.97787019526,
D,1.0,-1.80941358714,-0.0292702649476,-1.0801147074,1.0,-4.63134209218,7.18270935268,4.3035535831,-1.78834614738,-0.348286106914,
A,0.0,0.88684839173,-0.714361203737,0.132917749931,1.0,2.76244085581,2.73957286217,1.10248921506,1.52695949801,-0.268174611089,
C,0.0,-1.47378449687,1.26697296897,-0.479296173882,0.0,2.66169136228,7.76887965837,9.21783894715,-1.14604280818,-0.539192729386,
D,1.0,0.786485515289,0.845284387154,0.464908828348,0.0,3.5622045711,7.10121216228,3.88116333202,1.078225123,-0.116605912835,
A,0.0,1.51971092697,-1.71516932725,-0.798779262239,1.0,5.13614193973,2.14033736502,-0.521452006386,-0.407362994881,-0.22749608144,
A,1.0,1.35643622758,-0.0598953064744,0.40577452761,0.0,8.0097650711,2.57956423657,0.580220531415,-1.20175699598,-0.474341547109,
C,1.0,-0.60097997021,-0.539042890483,1.17016707974,1.0,-0.372747616598,5.72522024938,7.85224268571,-0.000741158809669,1.21326791276,
D,0.0,-0.0903438401734,0.177346750976,1.36170888921,1.0,6.72303022728,8.37097149642,3.00804698734,1.39872778093,-0.740937080009,
D,1.0,1.61040373503,1.06078647675,-1.59563214957,1.0,5.97143750809,6.52699039697,4.38527982956,0.193918397516,0.132170986211,
D,1.0,-0.527124803306,1.06561525409,-0.737920098251,1.0,4.86874266181,5.45977501331,4.56896217658,-0.284113104015,-0.423933266059,
C,1.0,-0.606518258521,1.45454150783,-1.59959128466,0.0,4.16034546408,6.17793441242,6.50829437551,0.879970423051,-0.119876331459,
A,1.0,0.977615282654,0.164504929556,1.45528795369,0.0,4.92300953424,2.5529100469,1.00247305286,1.53891337873,1.22241959048,
C,0.0,1.45116966367,0.442632350272,0.289585164171,1.0,-2.69120650735,6.43468794507,9.904955741,-1.29613734941,-0.899943450019,
C,1.0,1.34200046576,-1.58359885235,-1.43925963458,0.0,6.80769242704,7.81031380582,7.36628591474,1.23106323898,-0.85569258457,
D,0.0,1.90963033249,-0.64641955146,0.968603589661,0.0,8.32678745039,7.73532076779,4.69769214366,-0.851550180005,1.04964554773,
A,0.0,-0.0521023853893,1.70420687572,-1.01221019714,1.0,-2.82185469536,2.46469678758,0.355144549171,-1.83517730699,1.10686620631,
D,1.0,-1.9447387894,1.77597822386,-1.49937928033,0.0,6.7011196036,5.73039524338,4.2110856485,0.910772857905,-0.471471450559,
A,0.0,-0.909410028078,1.96509973851,-1.13866031985,0.0,2.3295238246,2.75655484731,-0.403926338592,-0.579007404098,0.984472746141,
A,1.0,-0.428392368658,0.587160089391,0.160955303975,0.0,6.32993326378,2.5156274836,-0.100682577507,0.746271496704,-1.5854628291,
C,0.0,-1.64174654025,-0.547041163482,-0.668221531156,0.0,0.284817382856,5.53851756335,9.23801340854,1.02139606666,1.03218734705,
D,1.0,1.85194232353,1.81984665977,0.598519019086,0.0,4.57367048253,7.58349343996,4.01972268482,1.33792807573,-1.30478147703,
A,0.0,-1.42930211562,0.143664750865,-0.715170788627,0.0,7.17678495981,2.3646101942,0.519658322839,-0.0655521601749,-0.678076718061,
D,1.0,-0.00994868336481,0.878412481899,-0.540284227583,1.0,3.10897417184,7.19996960878,3.76216278379,-1.41482247221,0.688167945363,
D,0.0,-1.32552652581,1.31944285702,-0.326129011003,0.0,2.14879321699,7.78096747331,3.81185090492,-0.611992264302,1.37681244187,
D,0.0,0.654961822264,1.36018958115,-0.823481297407,1.0,0.545265755127,6.99830261447,3.96662120434,-1.24253142675,-0.291284623728,
D,1.0,-1.34014460549,1.19032331555,0.949261300528,0.0,3.3246212336,5.88187343002,4.62334074449,-0.637702405247,-0.527682177468,
D,0.0,0.15888784829,1.65291012099,-1.88142210704,1.0,3.00945188653,6.33331694102,4.02844370943,0.880938750006,-0.470765520566,
A,0.0,1.63106918092,-1.26486132994,0.740217170986,0.0,7.12169748257,2.57072234788,1.17896936039,0.822589223734,-1.95368042323,
C,1.0,1.06605644834,-1.54579354169,-0.420599460285,1.0,9.04458565077,7.32470645732,9.16156782171,-1.08723652518,1.57213723522,
D,0.0,-0.211092523999,1.24128879093,-0.445560025332,1.0,4.78292880642,6.94866466598,4.79376938679,-1.63741900333,0.134794261156,
A,0.0,1.77962804218,1.14332186383,0.666064530728,0.0,4.84568304066,2.30179161044,0.828909032874,0.148426999067,1.81767599952,
A,0.0,-0.797402080122,-0.529525316176,0.647733080972,1.0,4.03519111285,2.58619884993,0.70113562544,1.20441792891,1.32059148147,
A,0.0,-1.84899610162,-1.54385813089,-0.0367357951778,1.0,3.63603392001,2.57785211932,0.488120506183,0.546494199237,-1.98604297122,
D,0.0,-1.24502637961,-1.94659445777,0.325645445732,1.0,7.61124099988,6.45694549353,4.12990901994,-0.0372488372051,-0.590598533865,
A,0.0,1.61107865856,0.631408553569,-1.23011870763,0.0,3.61020465379,2.57266282954,-0.921704939818,-0.456825920989,0.84963761116,
D,1.0,0.745072641889,-1.39404470133,-0.634912231627,1.0,7.48305840981,5.91156984658,4.3088111627,0.754382021611,0.665664725122,
D,1.0,1.58355497524,0.0586917285363,-0.357603953841,0.0,5.71889007891,6.56264726366,3.2645990951,1.12846990222,-1.60001499389,
D,0.0,1.26611343826,-0.536395457871,-0.454404548907,1.0,2.49839588469,6.10945366198,4.55329233541,-0.0940672015063,1.09895477231,
D,0.0,1.97613561622,-0.154033658594,1.73578190644,1.0,6.01021205244,6.81863693358,3.93918809235,-0.759081540935,1.44570032578,
D,0.0,1.54502791699,-0.924023646788,-0.317050839073,1.0,0.335588074154,5.95876109494,5.14479642302,1.8554910264,1.59895007729,
D,1.0,-0.167425886077,-0.47622320772,1.53883584591,0.0,4.54252932564,5.63028465345,3.10966859646,-1.48747591954,-1.61120816366,
D,0.0,1.76475160178,1.42483787015,-0.649163832896,0.0,5.5909538854,7.3497343842,4.67689539524,1.42708692517,0.754863923891,
B,1.0,-0.209737234683,0.26692025666,-0.956291315283,0.0,2.62100893167,2.50997911885,9.34966386864,-0.651836352639,0.272311567474,
C,1.0,-1.28636646089,-0.0772345665527,0.042664518208,0.0,0.749847871083,8.15509101692,8.51359871708,-1.99422573638,-0.262996318635,
D,1.0,-0.741628610522,0.897076434424,1.59114622888,1.0,1.90629052671,6.41468715546,4.45253009121,-1.96554193637,-1.81170703163,
C,0.0,1.99446653827,-1.6927923099,0.682630769666,1.0,0.451539072687,7.24657848817,11.4354105959,0.617181244263,0.332765856319,
B,1.0,1.05227361963,-1.08339936263,0.713788301137,1.0,2.57890860858,2.6320597001,10.0870503173,-1.01340554831,1.73917786584,
D,0.0,0.677057712045,-0.439931243586,1.75032246597,0.0,-3.9802738252,6.05993361111,4.15456485662,1.68124451261,-1.44565510817,
B,1.0,0.782157300306,1.92653518413,0.433758937124,1.0,5.71923587873,2.31293304913,10.0059672288,0.75528062966,0.206005218314,
C,1.0,-0.897579779367,-0.634799980906,-1.87033318826,1.0,0.847447745698,6.89198544982,8.66576561527,0.667029738474,-0.157657732204,
B,1.0,1.75316283036,0.496740550156,-1.99241995175,1.0,-1.21494450281,2.60158027139,6.75260455276,-0.04650460312,0.05180942173,
D,1.0,-0.743907697829,-0.405487357335,1.85284557695,1.0,6.86249151681,6.86710627111,4.3348964992,-0.236259403928,1.07925970224,
